hhsize,children,region,tenure,hhincome,gross_pay,number_in_work,food_and_drink,tobacco_alcohol,clothing,housing_and_energy,household_goods,health,transport,communication,recreation,education,restaurants_etc,misc_goods,total_consumption,non_consumption,total_expenditure,weight
1,0,Merseyside,Owned outright,174.992,216.27,1,22.755,14.99,0,22.89,4.815,0,10.425,2.08,9.83,0,44.215,2.44,185.823076923077,0,180.806378471658,3874.2597769196714
2,0,Yorkshire,Rented,598.667,397.16,2,25.91,28.355,9.99,46.68,0.38,8.18,48.5,10.12,34.575,0,15.79,10.05,122.055,89.575,362.065640560717,4161.428901922363
5,0,North East,Rented,673.25,426.28,3,19.46,21.885,0,63.3492307692308,0,0,174.93,22.31,213.66,2.5,80.615,0.25,581.27,21.73,753.292764755128,6396.246290330611
1,0,South East,Mortgaged,363.86,333.06,1,24.005,2.725,0,36.86,9.995,0,6.2,8.41,162.581923076923,0,2.9,13.33,389.01,128.995483561995,507.095928802886,3919.581230961337
7,5,East Midlands,Rented,263.6,0,0,35.065,11.21,5,25.96,5.75,0,68.51,13.08,14.61,0,9.05,0.72,213.61,79.75,284.69100523091,2211.4071334815385
1,0,South West,Rented,97.52,103,1,15.58,1.105,0,112.32,1.56,0,24.4,2.42,0.78,0,7.8,28.175,231.695,6.34,238.175275842614,3775.14720350002
4,2,Yorkshire,Rented,851.82,621.5,2,72.135,41.975,0,204.69,52.845,0,107.615,11.77,35.08,0,39.505,23.545,288.03,49.3916134851731,450.725292140092,4199.804730702949
2,0,North East,Owned outright,426.302,0,0,52.525,0,6.5,15.34,40.18,0,0,5.84,2.42,0,0,22.09,104.925,19.2771105365953,248.644524974862,2809.4554495759394
1,0,West Midlands,Mortgaged,356.96,491.3,1,8.355,8.57,0,14.93,0,0,145.67,13.85,40.32,0,23.125,15.82,267.32,66.9978213198468,359.462916974285,4494.993804298461
2,1,South East,Rented,301.614,228.34,1,27.83,0,50.495,80,3.52,0.46,20.835,4.62,23.01,0,12.375,31.585,322.712692307692,27.0318731504632,306.866833500265,3500.720052897154
1,0,Merseyside,Rented,204.042,0,0,17.54,0,5.25,57.8776923076923,7.68,1.94,91.16,1.62,41.305,0,9.475,11.96,196.79,11.3037651420911,206.679449311396,4267.587037657195
4,2,South East,Mortgaged,720.4094,148.18,2,158.405,0,92.49,21.02,57.46,3.25,26,6.41,68.15,0,17.825,55.785,450.933846153846,192.388199839292,672.726038592022,4133.396558242777
2,1,Northern Ireland,Rented,343.0896,384.65,2,42.1,21.02,8.44230769230769,74.4,13.485,0,47.3,3.78,7.86,0,2.725,18.405,224.136153846154,15.4,218.298950145134,1193.273410410019
5,3,Northern Ireland,Owned outright,195.58,0,2,67.34,25.165,0,42.58,195.04,0,20,19.405,55.375,0,36.53,19.02,434.93,26.85,423.836923076923,1257.0832194631662
3,1,Northern Ireland,Mortgaged,459.13,405,2,86.585,37.29,0,30.81,8.44,0,66.27,32.97,38.145,0,19.085,51.375,271.81,57.7695717142857,327.91615758403,769.7151908023674
1,0,South East,Mortgaged,427.92,557.48,1,34.505,38.86,20,20.72,0,0,12.6,2.93,11.03,0,5.12,30.715,159.84,164.183548402441,336.480434469899,4440.253282906332
2,0,South East,Mortgaged,860.98,919.96,1,22.68,12.81,32.5,16.43,3.395,0,175.62,7.57,14.57,0,66.085,45.58,408.305,255.343447593489,823.006599345709,5280.848829340567
2,0,Wales,Mortgaged,511.2,520.4,2,6.125,13.395,3.88,28.89,4.465,0.945,40.65,8.18,116.625,0,0,29.4,331.84,499.098534529769,505.334964282661,4296.69370466852
2,0,Eastern,Mortgaged,816.7936,605.97,2,66.165,0.995,3,9.52,14.155,13.925,63.985,5.77,80.015,0,60.18,12.13,437.682307692308,126.074928424305,444.332508995149,4673.106618996899
2,0,North West,Rented,252.354,0,0,43.855,19.495,3.375,65.6511538461538,0,0,3.425,1.83,45.385,0,0,5.65,210.895,0,177.175088284336,4601.601656776829
2,0,South East,Mortgaged,241.62,0,0,26.365,0,0,32.03,8.86,1.79,0,6,24.585,0,27.86,9.06,210.515,12.0685,136.09,3579.0457190606626
1,0,North East,Rented,236.33,0,0,40.925,0,24.995,18.2184615384615,8.05,0,51.975,9.23,8.3,0,35.24,10.115,389.095,1.44,259.056062613836,3037.5867598595146
2,0,London,Mortgaged,642.42,525.11,2,53.805,23.85,0,19.14,3.445,3.235,21.84,6,4.25,0,16.78,89.65,434.785,179.902459092923,605.029049510449,4613.993851487209
1,0,Merseyside,Mortgaged,391.8,512.5,1,16.285,0,0,72.06,1.25,0.5,37.8,4.32,95.07,0,64.195,9.825,404.025,43.18,617.161439205296,3646.103482372581
1,0,London,Owned outright,48.94,0,0,8.98,0,0,49.49,1.77,104.25,5,5.77,12.705,0,4.66,7.94,99.92,3.03708162785809,102.60564668865,4323.876583388134
4,2,Wales,Rented,542.62,257,2,38.01,64.13,0,128.93,7.72,0,15.3,7.62,4.225,0.77,11.385,16.89,275.38,28.6932498077706,284.105444265594,3186.767797391357
1,0,West Midlands,Rented,49.31,0,1,12.02,9.98,0,101.38,0,0,44.505,3.57,16.755,0,4.6,14.72,273.38,0.958639778182218,204.585,3773.897990323579
3,2,Northern Ireland,Mortgaged,390.79,464.2,1,39.5,11.89,0.6,39.54,3.235,0,64.465,5.77,14.705,0,18.5,20.09,312.02,98.011952376881,326.758207391084,909.7769721461128
5,3,Eastern,Mortgaged,613.88,267.75,2,65.925,38.07,20.895,16.51,240.205,1.09,37.61,24.22,69.71,0,10.83,35.335,557.1,87.8866605625655,648.871955939121,2610.2309321954513
2,0,West Midlands,Owned outright,282.025,0,0,30.105,8.43,11.22,45.23,21.69,0.895,72.29,8.115,42.84,0,6.73,25.985,276.53,60.7846705242249,391.676080839547,3084.0075214964536
2,0,Scotland,Rented,433.034,0,0,41.835,2.475,53.315,113.06,73.78,0,24,4.01,33.76,0,7.775,13.35,271.66,31.2117519897687,402.490300227987,3273.1134121476853
2,0,North West,Owned outright,587.64,206.66,2,69.405,11.585,9.2,40.74,44.125,1.96,19.075,4.38,172.255,0,19.18,16.125,464.24,47.5525964843366,354.41399006106,3693.0738978071454
1,0,Eastern,Rented,226.202,0,0,46.875,3.68,1.25,86.43,13.09,7.42,7.19,3.69,186.525,0,15.445,6.055,275.36,0,260.362037583027,3479.783240059826
3,1,South West,Mortgaged,765.27,601.66,2,57.605,0,14.75,42.58,40.42,0,185.45,6.69,65.93,0,7.615,32.62,528.39,143.669770915909,708.777754612805,3487.92810997029
2,0,Scotland,Mortgaged,475.48,593.35,2,11.23,0,5.985,17.21,1.195,0,45.27,4,41.255,0,6.44,12.42,129.745,57.6138903222689,246.866426047576,4762.15053421435
1,0,East Midlands,Owned outright,133.9,0,0,24.275,2.99,0,17.99,15.975,1.23,31.83,2.79,4.455,0,22.085,4.295,200.54,35.39,171.559361385363,3894.821825804075
1,0,North West,Mortgaged,372.4918,475.4,1,17.625,0,7,16.32,0,0.57,10.31,19.46,64.67,0,15.105,10.995,182.07,106.706437356586,322.706610506488,5049.444580534675
1,0,West Midlands,Mortgaged,296.96,380,1,13.45,0,23.995,16.85,11.77,0.24,25.465,2.88,22.16,0,48.23,16.585,189.535,66.056452376881,276.182209640344,4567.29826295147
1,0,Scotland,Rented,250.78,186.25,1,30.805,1.175,18.5,74.4,0.03,0,68.385,8.84,11.625,0,45.25,17.21,263.49,9.63279878811829,363.134986557024,4155.532615729527
3,1,Yorkshire,Mortgaged,175.05,0,2,63.29,16.1,44.47,174.43,15.99,0,3.25,0,51.91,0,33.24,12.4,339.645,109.85620604369,423.4798319276,3134.500718088626
2,0,South West,Owned outright,582.77,0,0,58.62,0,0,17.24,30.61,1.995,28.52,7.89,36.895,0,0.42,34.24,206.415,31.665323181795902,271.31382775541,3014.1265364057567
3,0,West Midlands,Owned outright,728.82,183.31,2,42.95,10.22,49.995,15.94,20.57,0.32,123.025,10.51,17.68,0,56.29,21.14,303.71,24.8836664978863,608.100921010348,4461.6148282236745
2,0,Wales,Rented,597.37,0,2,26.87,29.055,0,90.9615384615385,36.38,0,130.73,37.38,14.2,0,1.08,92.9,481.82,47.1647570722278,494.854754393625,3346.042477388926
4,2,North West,Mortgaged,571.7006,380.5,2,116.715,11.215,15,39.28,59.875,0,191.5,19.36,172.255,0,8.5,19.86,510.545,66.957198654631,548.637273305906,4144.839350939088
2,1,Wales,Rented,297.19,122.84,1,53.365,1.05,1.495,76.3496153846154,12.44,0,0,15.31,18.42,0,0,4.13,178.85,0,92.92,3607.427842429643
2,0,East Midlands,Owned outright,1222.774,1634.74,2,60.48,0,11.49,41.96,8.3,23.475,132.41,20.77,20.335,0,179.83,78.185,771.95,171.24575161923,668.409364472586,2996.887394570727
4,2,East Midlands,Mortgaged,581.87,437.42,2,52.745,0,3,9.7,7.625,0.19,93.98,6.64,38.315,0,18.215,19.33,289.85,83.1638885673468,320.19398142751,2293.855203127338
4,2,North West,Rented,147.97,0,0,25.305,2.475,10,61.1153846153846,1.54,0,15,7.86,7.945,0,2.64,11.195,133.299230769231,1.79,144.565,3614.9481057518783
3,1,West Midlands,Rented,384.66,245.81,3,61.2,37.72,1.25,86.2411538461538,35.76,3.465,1,13.8,17.965,0,24.125,18.095,254.475,30.2727903576368,212.395,5730.815415498394
2,0,Scotland,Mortgaged,483.093,462.04,2,39.545,0,14.5,37.86,34.26,0,70.535,9.7,20.75,0,17.295,31.18,325.5,104.51,342.107996027291,3269.190882773626
1,0,Wales,Owned outright,246.032,0,0,22.125,0,30.605,20.2,103.24,0,0,4.62,7.185,0,16,13.23,176.385,34.0006159478947,314.395447118156,3388.765568023566
4,0,Wales,Owned outright,451.962,0,2,79.49,11.44,11.99,6.16,0,2.225,30.93,53.59,259.315,0,35.715,27.8,548.385,201.594482439537,671.413,3460.6452941965863
2,0,West Midlands,Rented,457.33,336.74,2,40.45,0,5,71.85,41.51,0,51.02,11.15,28.095,0,25.095,15.875,287.161538461538,41.8446578964678,275.23380580964,3368.0785978215304
1,0,Eastern,Rented,152.042,0,0,41.285,1.945,26.245,17.5,3.75,0,8.25,11.805,35.935,0,17.25,17.71,270.96,6.12495418403057,118.477360714286,3111.190400216039
2,0,Yorkshire,Mortgaged,687.7,677.4,2,52.105,13.865,5,23.85,8.225,13.86,79.11,16.93,13.94,5.77,4.35,30.835,298.44,180.204121721749,574.67877511685106,2725.0586073748736
2,0,South East,Rented,233.4244,0,0,48.915,10.045,7.25,84.92,4.29,0,0,19.38,9.42,0,2,8.14,209.31,65.6590872286626,254.805494294294,4007.4508857929504
1,0,East Midlands,Rented,123.332,0,0,18.745,0,0,16.38,40.97,0,0,3.76,0.1,0,2.25,0,101.265,0,93.32,3557.834079324517
1,0,Scotland,Rented,272.79,360,1,35.96,0,8,90.33,6.68,0.73,20,6.54,11.155,0,8.375,5.975,206.598076923077,14.915209317198,290.867357425327,4544.587567403587
5,3,Scotland,Mortgaged,669.03,368.95,2,48.78,0,12.49,91.22,128.564230769231,3.64,96.34,9.23,80.375,0,65.55,28.77,732.12,146.693795790958,847.767801866102,3251.8018353574216
4,2,London,Other,197.5,0,0,60.105,0,1.5,37.6,32.145,1.965,23,9.42,51.63,0,3.9,20.855,281.505,3.08,329.423461538462,3058.573541223903
1,0,Wales,Owned outright,135.372,0,0,17.445,6.5,0.5,8.79,0.77,0,0,20,18.835,0,10.55,6.27,67.355,12.6701299502829,58.295,3793.2607945585737
2,0,Wales,Mortgaged,393.1488,353.62,2,0.84,0,0,18.92,12.42,0,6.2,42.12,123.855,0,32.805,26.525,188.565,102.841005449832,339.198969505783,4828.60867520159
4,3,Eastern,Owned outright,617.13,172.55,2,51.41,0,13.98,27.16,4.315,0,54.785,12.92,25.285,0,18.575,36.805,276.955,17.04,450.963999279746,3963.353660664191
3,1,Yorkshire,Mortgaged,620.55,408.83,2,70.955,8.17,4.5,13.77,161.555,9.65,97.685,8.54,21.185,0,90.42,50.545,643.41,111.131713699479,711.53,3632.811854175137
5,2,West Midlands,Mortgaged,1714.23,1817.06,1,62.215,0,5,60.3,27.38,0.695,93.185,18.605,91.625,23.08,62.3,33.95,432.526538461539,288.200112233562,1713.89359052453,3138.048483509746
2,0,London,Mortgaged,839.77,500.04,2,65.175,29.28,43.4,60.61,41.12,22.5,70.95,10.27,72.585,0,61.33,180.945,519.62,250.021892209701,604.277463421917,4366.075004488644
3,0,West Midlands,Mortgaged,1052.86,1345.91,3,37.315,12.055,79.235,33.57,3.155,7.76,10,6.28,263.655,0,87.155,76.84,888.015,262.728064050084,1085.70511813567,6759.967198786238
1,0,Wales,Owned outright,237.38,138,1,1.985,16.215,0,37.55,1.92,0.96,0,3.13,2.74,0,12.7,1.22,149.885769230769,77.471422763232,151.685286564713,4033.359567072554
2,0,South West,Owned outright,320.11,0,0,39.67,0,0,20.9,17.49,2.985,30.435,4.23,43.14,0,10.475,17.825,230.53,65.1811706875191,239.538022096311,3585.8664230040877
6,4,London,Mortgaged,798,0,1,85.87,10.34,119.92,34.285,22.44,4.6,21.9,10.54,188.43,21.54,41.16,26.585,518.27,478.741827903833,812.007715803894,4973.217592507607
2,0,North East,Rented,88.3,0,2,28.635,14.37,10.75,11.88,0.99,0.945,10.4,5.495,9.055,0,2.475,15.115,86.485,6.9876554391664,197.182464260294,4367.624028827455
1,0,South East,Mortgaged,292.07,365.84,1,18.4,11.14,0,14.92,2,0,5.025,3.91,32.305,0,34.695,8.53,179.181153846154,126.663803675123,251.210731014382,5332.666191899774
2,0,West Midlands,Rented,886.6,560.81,2,30.335,0,68.5,142.04,16.94,6.085,178.55,38.27,88.43,0,74.225,28.005,336.240384615385,61.8092841355444,647.55027650073,4123.0031046147105
2,0,South East,Rented,701.99,649.2,2,30.335,7.535,0,107.85,8.125,0,47.215,18.8,34.94,0,35.665,0,455.52,24.7175824587253,351.542900020549,5150.306052401373
2,0,Northern Ireland,Mortgaged,722.36,0,0,31.22,11.26,0,40.31,3.04,4.97,168.16,10.4,38.395,0,24.82,22.625,533.92,113.570968537859,577.179845587491,728.1663605535906
2,0,South East,Owned outright,280.184,0,0,51.69,5.985,69.56,17.2,7.745,7.82,31,42.275,67.37,0,41.045,11.925,354.805,22.2764316666474,316.424262528371,4410.7718519420705
2,0,North West,Owned outright,300.404,311.25,1,63.375,4.395,2.49,31.38,2.41,2.995,28.09,5.69,44.75,0,0.545,0.445,191.485,20.8488858253892,186.520892460629,3532.574988896667
2,0,West Midlands,Rented,213.4,0,0,38.84,0,0,69.09,11.965,1.8,0,0,11,0,45.4,10.075,173.635,6.98,176.085256507387,4279.879295313512
1,0,Eastern,Rented,200.21,0,0,42.255,0,13.47,19.43,11.0265384615385,0.42,6.5,4.38,27.235,0,2.75,7.72,186.74,6.12495418403057,162.914759667892,4242.952553817601
1,0,West Midlands,Owned outright,173.062,0,0,30.93,0,9,7.5,1.665,0,3.85,20,31.99,0,28.295,9.995,182.07,18.8088889472302,203.48,4614.7183951295465
3,0,North West,Owned outright,638.24,0,1,73.26,43.55,57.785,23.27,12.44,1.825,58.875,52.31,9.17,25,29.2,55.075,411.01,37.4536562927906,530.515848196496,3550.6136271646255
2,1,Scotland,Rented,146.62,0,0,32.865,0.495,0,14.75,1.445,1.215,0,13.85,6.495,0,0,14.545,69.79,3.34824897671485,86.2057132802736,3551.887824604607
2,0,West Midlands,Owned outright,923.48,0,0,39.24,7.5,27.5,13,4.185,0,82.505,4.62,120.315,0,101.975,39.27,559.755,49.439049510449,525.95053595608,3059.1731635485967
3,1,West Midlands,Rented,265,0,0,35.37,0,1.75,21.67,76.565,0,0,4,22.75,0,1,11.81,244.92,4.45,163.26232732426,3748.2391516792422
3,0,South East,Owned outright,815.85,227.25,3,73.725,2.89,17.745,27.55,6.825,0,10.25,21.625,43.59,0,51.775,34.615,316.449230769231,30.189971504817,371.761539306104,4263.164823012567
2,1,London,Mortgaged,352.11,266.6,1,24.64,6.265,31.1,48.38,9.145,0,81.545,14.25,37.86,0,36.59,15.055,258.9,87.7616105064881,389.871241592254,4222.040725243796
5,3,Wales,Mortgaged,588.24,636.63,1,62.305,19.23,56,25.25,268.275,0,86.805,14.905,44.3042307692308,0,29.515,29.19,729.46,139.331872393557,593.882576923077,3251.8018353574216
3,2,South East,Rented,152.4,0,0,12.6,2.75,24,3.6,3.6,0,15.5,16.39,8.8,0,37.775,7.62,141.385,8.27,83.965,2814.477286545276
3,0,Yorkshire,Mortgaged,630.594,0,3,65.32,19.8,20.895,27.055,10.54,15.675,132.855,10.19,50.01,45,85.195,19.4,557.37,117.09680580964,701.615925013235,4430.334530285299
2,0,South West,Rented,336.192,0,1,73.115,0,6,96.31,11.535,1.27,45.98,7.38,23.275,0,9.75,9.435,260.995,31.1180350565078,322.941111104703,2968.9050194182123
2,0,Yorkshire,Owned outright,438.884,0,0,25.61,20.25,30.475,33.61,38.555,10,337.555,1.54,363.87,0,34.57,31.76,1106.515,13.53,789.698076923077,3797.558087885569
5,3,Scotland,Owned outright,971.31,605.81,2,115.445,3.995,0,71.685,11.425,2.945,147.65,18.48,142.885,37.7,36.5,59.91,582.065,43.1671216741891,486.605,3075.687761741289
1,0,South West,Rented,141.242,0,0,9.4,0,0,10.07,0.345,0,23.5,2.42,9.74,0,34.825,4.23,157.835,18.1106393042972,141.984291286438,4200.454321554722
2,0,South West,Rented,221.44,0,1,38.005,0,2.985,116.93,7.715,0,14,5.88,2.92,0,5.05,0.705,199.455769230769,35.5666775752694,336.889820658932,3150.0908985307387
2,0,Yorkshire,Mortgaged,854.62,635.41,2,131.21,13.565,64.66,29.2,27.44,0,232.89,10.89,347.675,0,71.045,36.77,875.65,145.72576569394,1251.55737936704,4187.387551729035
4,2,Yorkshire,Rented,494.5,488.52,2,54.975,97.805,0,128.32,1.885,0,79.56,10.615,82.445,0,114.23,19.15,374.01,0.5,646.974846247023,4200.65419566292
2,0,Eastern,Rented,550,480.04,2,22.82,30.23,30.495,187.79,17.58,0,249.285,6.92,38.815,0,53.29,44.185,453.14,71.8711584803053,890.247548375437,4036.982285284279
4,2,North West,Rented,542.62,406.94,3,50.83,9.25,14.98,113.755,42.485,0,6,26.37,94.43,0,81.92,10.38,373.795,73.4318539046093,670.75,4542.36396794947
2,0,West Midlands,Owned outright,265.324,0,0,58.725,13.33,0,87.98,0.94,9.235,9,11.91,74.42,0,10.475,14.665,234.03,77.2033086068489,223.780721641828,3030.6411345984457
4,2,West Midlands,Mortgaged,1978.41,2146.12,3,62.215,163.6,101.995,45.48,0,0,12.4,17.31,255.145,184.62,129.56,694.5,1159.93,55.8336466076931,954.533807084528,6089.339597139989
1,0,North East,Mortgaged,286.17,230.79,1,25.97,7.48,3,215.54,0,0.175,0,20.275,10.845,0,5.38,10.08,226.54,52.4653022859628,213.800831927843,3656.6718258453743
1,0,Eastern,Owned outright,292.762,66.51,1,57.29,0,36,23.45,2034.045,0,10.625,3.74,586.86,0,52.685,44.96,1496.775,59.574822661188,1149.99481416537,4211.997051305131
3,2,West Midlands,Mortgaged,360.48,328.8,1,54.2,5.43,0,13.46,2.13,0,23,5.77,95,0,11.5,13.76,248.771923076923,78.9098200277454,368.981326004256,3405.3301347433157
3,2,South East,Mortgaged,628.05,0,0,68.77,8.265,0,22.31,3.67,0,141.855,32.31,452.45,0,40.025,23.445,732.275,242.804096295135,1083.68728754346,2849.3303341682717
2,0,East Midlands,Mortgaged,793.8812,1115.47,2,35.295,0,6.145,35.42,36.56,0,273.26,10.52,48.725,0,54.44,43.455,595.87,331.563731069298,791.794159065656,3949.2875202973673
1,0,South West,Owned outright,112.002,0,0,14.58,0,0,13.4,8.48,0,7.195,2.46,15.065,0,4.975,7.11,90.615,45.13,81.3390182840393,3385.8673934542007
1,0,North West,Owned outright,7.38,0,0,27.695,0,0,2.31,11.73,0,0.45,9.23,13.89,0,18.96,7.48,234.16,12.4538533561451,146.47,4075.383098328399
5,4,Scotland,Rented,241.2,0,1,73.31,28.98,0,22.42,4.02,0,0,0,17.51,0,10.475,10.23,180.705,10,137.88,5456.638107530824
1,0,South West,Rented,168.97,0,0,14.83,0,0,14.22,0,0,17.035,5,1.7,0,0,0.165,72.38,0,51.455,3557.834079324517
1,0,Yorkshire,Rented,191.86,0,0,35.86,0,0,61.35,42.485,0,0,4.23,13.885,0,10.2,2.325,153.43,13.7029281078382,235.660928967872,5504.208145290104
2,0,Yorkshire,Mortgaged,494.354,287.16,2,67.18,0,27.5,44.1,54.09,63.68,314.289230769231,13.86,64.755,0,101.19,35.565,1106.515,82.5595933964424,1009.24587520938,3611.450308857816
3,1,Scotland,Mortgaged,439.16,538.02,1,75.67,11.03,2.5,14.46,5.09,2.865,19.4,18.4,32.45,7.5,18.745,33.215,209.45,64.3404858654052,286.7378,3043.508030315897
4,2,London,Rented,203.9,0,0,34.695,35.63,77,12.82,2.005,0,15,9.93,12.885,0,24.645,1.16,219.498846153846,0,109.71,3011.203377572861
3,1,North West,Owned outright,203.4968,166.33,2,26.365,0,7.5,22.54,7.265,9.89,10,13.5,105.515,0,16.85,16.85,234.785,46.3044097671056,178.94,3527.802994562622
2,0,South East,Owned outright,800.783,0,0,139.01,5.685,97.85,116.175,6.67,2.085,136.96,37.28,161.145,0,105.365,44.64,815.24,70.4914511967501,1124.57629391033,3473.8619696034434
1,0,West Midlands,Owned outright,273.1,0,0,17.295,6.29,0,11.51,1.345,0,58,2.79,18.51,0,30.63,16.38,181.265,287.539340024665,775.383676733809,4023.2659246068206
4,1,South East,Rented,1593.94,691.65,1,87.94,16.12,46.5,547.21,59.59,10.445,1662.98,7.23,183.29,46.15,83.925,82.165,2603.25,257.748490329535,1602.01858800451,4068.137661904948
2,0,Yorkshire,Owned outright,434.942,217.62,2,47.33,1.74,0,51.26,6.055,0,46.925,11.48,10.025,0,30.425,37.875,261.425,4.1,213.75,4375.918804319075
2,0,Scotland,Owned outright,302.5,0,1,27.94,6.97,3,10.75,1.715,0,29.04,4.12,10.74,0,35.16,8.79,126.205,20.9782025714286,186.363929585214,4126.301027400531
3,2,South East,Rented,147.75,0,0,56.61,0,4.5,15.48,3.84,0.85,0,2.5,2.53,0,0,0.455,114.385,3.28022387624392,108.305,2849.3303341682717
2,0,South West,Mortgaged,552.62,0,2,23.84,4.47,22.14,14.43,0.395,4.995,85.15,9.42,9.255,0,9.75,53.775,214.645,119.773572570043,361.588577081865,3343.8688464619013
1,0,Eastern,Mortgaged,224.762,0,0,34.8,3.68,0,26.18,5.35,0,9.3,9.6,21.73,0,17.25,7.035,129.535,53.18,205.03,3442.50671887451
3,1,South West,Mortgaged,288.66,0,2,56.33,0,0,81.44,19.345,0.545,9.85,12.46,25.36,0,23.095,4.995,199.455769230769,132.640151924375,325.934220571013,2731.279688993605
2,1,East Midlands,Rented,182.852,0,0,30.165,10.275,7.975,10.16,26.045,0,0,8.31,10.01,0,24.15,2.5,128.485,1.75288374738769,165.475,3905.065373850975
2,0,South East,Mortgaged,548.67,0,1,23.84,46.22,10.7557692307692,21.17,1.085,5.57,15.15,34.3,35.355,0,100.86,48.605,341.43,141.894568916448,625.667099469809,3625.041748217609
4,2,East Midlands,Rented,359.08,289,1,59.055,58.35,48.5,103.72,9.95,0.995,4.05,2.31,6.81,0,24.11,29.74,398.201153846154,22.676452852633,357.484615384615,2314.692078910549
2,0,South West,Mortgaged,314.23,302.46,1,27.51,5.045,7.5,19.97,1.99,0,93.04,6.14,91.935,0,40.65,33.63,668.075,104.009573413634,589.369718699529,2866.7193815844767
5,3,Yorkshire,Mortgaged,404.98,214.4,1,50.655,0,5.405,28.02,95.97,1.395,59.095,13.85,132.64,5.77,19.325,71.23,290.985,68.613,360.904588284396,3179.7971878667577
1,0,Yorkshire,Rented,119.4,0,0,25.41,0,5,19.1176923076923,0,0,8.3,9.45,20.89,0,4.89,4.225,117.975,2.77,173.295,4450.047114209731
2,0,Scotland,Mortgaged,267.26,0,0,30.255,3.39,0,31.35,377.845,0,0,3.69,33.525,0,60.885,53.23,567.703846153846,84.33690707741,666.1095,3828.1138421815695
1,0,Yorkshire,Mortgaged,536.63,639.88,1,26.06,0,0,18.26,73.845,0,23,5,32.315,0,4.765,8.55576923076923,233.23,159.7275,238.17568585372,3041.534273497104
2,0,London,Mortgaged,2553.113,3695.2,2,142.61,14.925,376.42,51.305,8.955,17.175,155.75,23.93,37.435,0,283.115,72.43,976.485,582.143132094035,1184.42616971514,5381.985128106101
3,1,East Midlands,Rented,598.982,277.87,3,38.875,10.525,0,65.8311538461539,3.145,0,46.8,34.29,196.545,0,8.5,18.77,366.705,17.1323532898637,411.669456902593,5183.235311732658
2,0,Scotland,Mortgaged,628.28,613.89,2,57.985,4.985,2,34.49,127.025,0.32,8.62,11.31,67.155,0,11.37,56.035,489.67,234.68199096965,487.588862821117,3812.198866313563
5,3,Northern Ireland,Mortgaged,897.853,497.35,2,76.66,27.14,1.25,17.19,6.485,1.13,36.25,26.54,56.58,0,0,30.09,279.775,120.983506001441,376.925176611614,1547.7751256234333
2,0,London,Rented,755.89,0,2,68.945,12.48,9.2,269.85,1.92,4.285,49.75,14.39,12.775,95,4.35,4.105,517.035,124.8,246.532765130808,5229.60610484253
